Id,R_G1,R_G2,R_G3,keeps_safe_distance_prec__a0_a1,precedes__a0_a1,rel_brakes_abruptly__a0_a1_i,brakes_abruptly__a0_i,a_ego,a_lead_rel
DEU_LocationALower-49_1_T-1,0.2193816239102433,1.0,0.102816144,0.2193816239102433,0.12725,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationALower-49_20_T-1,1.0,1.0,0.0708481387608472,1.0,0.1453871922025255,-1.0,-1.0,0.0,0.0
DEU_LocationALower-49_22_T-1,1.0,1.0,0.0190081440693124,0.7279308373060793,-0.0550963984444742,-1.0,-1.0,0.0,0.0
DEU_LocationALower-49_23_T-1,0.1075531624860437,1.0,0.0201601493749966,0.1075531624860437,0.1057049849423162,-1.0,-1.0,0.0,0.4998999999999753
DEU_LocationALower-49_24_T-1,0.1037169924121597,1.0,0.0084961371914483,0.1037169924121597,0.1348244208471703,-1.0,-1.0,0.0,0.5017000000000493
DEU_LocationALower-49_26_T-1,0.0325418578520461,1.0,0.0967681476758692,0.0325418578520461,0.0975800054025353,-1.0,-1.0,0.0,0.0
DEU_LocationALower-49_2_T-1,0.2344412378322682,1.0,0.0239041422866899,0.2344412378322682,0.1176153827144615,-1.0,-1.0,0.0,0.0
DEU_LocationALower-49_3_T-1,0.1819824086803179,1.0,0.0501121412301284,0.1819824086803179,0.1193305725685705,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-49_4_T-1,-0.0203401367188472,1.0,-0.0637918502497903,-0.0203401367188472,0.0827822266096426,-1.0,-1.0,0.0,-0.5000000000000782
DEU_LocationALower-49_5_T-1,1.0,1.0,0.014976150783832,1.0,-0.0621593139752883,-1.0,-1.0,0.0,0.0
DEU_LocationALower-49_6_T-1,0.2046493188365389,1.0,0.0063361498997703,0.2046493188365389,0.1572167911668018,-1.0,-1.0,0.0,0.2495500000000206
DEU_LocationALower-49_8_T-1,0.0515612108183445,1.0,0.0204481480591079,0.0515612108183445,0.1122263447570978,-1.0,-1.0,0.0,0.4999999999999005
DEU_LocationALower-49_9_T-1,1.0,1.0,0.0046081473850134,1.0,-0.0914534649795976,-1.0,-1.0,0.0,0.0
DEU_LocationALower-50_12_T-1,0.3168226390443133,1.0,-0.0172798607100354,0.3168226390443133,0.1267475779912814,-1.0,-1.0,0.0,0.5005000000000592
DEU_LocationALower-50_13_T-1,0.1587610749063036,1.0,-0.0063358538022467,0.1587610749063036,0.1400568855067309,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-50_14_T-1,0.2903051169819075,1.0,0.0208801407397632,0.2903051169819075,0.1435743057327851,-1.0,-1.0,0.0,0.0
DEU_LocationALower-50_16_T-1,0.2186073053750495,1.0,0.1224001441971795,0.2186073053750495,0.1465053853748575,-1.0,-1.0,0.0,0.0
DEU_LocationALower-50_18_T-1,0.1281104576843715,1.0,0.0636481477746455,0.1281104576843715,0.119883584423484,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationALower-50_20_T-1,0.0009197421730497,1.0,0.0315361383213873,0.0009197421730497,0.0675711904160306,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-50_23_T-1,0.2193960412278076,1.0,-0.0203038594984505,0.2193960412278076,0.1084848752988335,-1.0,-1.0,0.0,0.2494749999998546
DEU_LocationALower-50_24_T-1,0.4068074704458681,1.0,0.1167841509997156,0.4068074704458681,0.1025557794001429,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-50_26_T-1,0.270127925570384,1.0,0.0105121459435508,0.270127925570384,0.1687391335169206,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-50_28_T-1,0.4621867885553193,1.0,-0.0215998571535223,0.4659339204602469,0.000305967507839,-1.0,-1.0,0.0,0.0
DEU_LocationALower-50_29_T-1,0.5721582995521003,1.0,0.006624144,0.5721582995521003,0.0949574758862212,-1.0,-1.0,0.0,0.0
DEU_LocationALower-50_2_T-1,0.2687398868031604,1.0,-0.0377278503721841,0.2687398868031604,0.1261015405480865,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-50_4_T-1,0.1973608371017297,1.0,-0.0969118561078431,0.1973608371017297,0.1368862605779103,-1.0,-1.0,0.0,0.7500000000000284
DEU_LocationALower-50_5_T-1,0.2270588581966333,1.0,0.1340641439729168,0.2270588581966333,0.1501478685859078,-1.0,-1.0,0.0,0.0
DEU_LocationALower-50_7_T-1,0.1323484393555379,1.0,0.0221761481945157,0.1323484393555379,0.1194008948184141,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-50_8_T-1,0.1085509397327936,1.0,0.1320481386118143,0.1085509397327936,0.1730924637129025,-1.0,-1.0,0.0,0.0
DEU_LocationALower-51_10_T-1,0.0393497062088664,1.0,-0.0430558609903759,0.0393497062088664,0.1342309999093869,-1.0,-1.0,0.0,0.7500000000000284
DEU_LocationALower-51_11_T-1,0.110161888865456,1.0,0.0849601481945159,0.110161888865456,0.1167521620834781,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationALower-51_12_T-1,0.119715570128765,1.0,0.0698401413614199,0.119715570128765,0.1187365773227933,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-51_13_T-1,1.0,1.0,-0.0731518560839659,1.0,0.1351112044076171,-1.0,-1.0,0.0,0.0
DEU_LocationALower-51_17_T-1,0.0333306637246299,1.0,0.0010081391324713,0.0333306637246299,0.1164049090427136,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-51_18_T-1,0.4964190523347059,1.0,-0.0889918597868991,0.4964190523347059,0.1267347500599893,-1.0,-1.0,0.0,0.0
DEU_LocationALower-51_20_T-1,0.2671821721519047,1.0,-0.0097918577190298,0.2671821721519047,0.1069614961237391,-1.0,-1.0,0.0,0.7490500000001177
DEU_LocationALower-51_21_T-1,0.6046159670058118,1.0,-0.0155518494758501,0.6046159670058118,0.1243227504064449,-1.0,-1.0,0.0,0.0
DEU_LocationALower-51_22_T-1,0.176794688525026,1.0,-0.037295859216683,0.176794688525026,0.109367389271615,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-51_23_T-1,0.240690581230965,1.0,-0.0259198512738474,0.240690581230965,0.1469706440526089,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-51_24_T-1,0.4088961210710184,1.0,0.008208138597144,0.4088961210710184,0.1144643561437947,-1.0,-1.0,0.0,0.0
DEU_LocationALower-51_25_T-1,0.1268556804849896,1.0,-0.0796318513906159,0.1268556804849896,0.1071839610812945,-1.0,-1.0,0.0,0.0004249999999927
DEU_LocationALower-51_28_T-1,0.3534208567081389,1.0,-0.0496798496965799,0.3534208567081389,0.0931511948980656,-1.0,-1.0,0.0,-0.4996999999999474
DEU_LocationALower-51_2_T-1,0.7279505447988982,1.0,-0.0838078488827871,0.7279505447988982,0.1614563483078601,-1.0,-1.0,0.0,0.0
DEU_LocationALower-51_3_T-1,0.0891838866508681,1.0,0.0224641508903251,0.0891838866508681,0.1139291006625619,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-51_5_T-1,0.3594310826227764,1.0,0.0239041507608847,0.3594310826227764,0.1126278782592734,-1.0,-1.0,0.0,0.0
DEU_LocationALower-51_7_T-1,0.0364217917207426,1.0,0.107568140298363,0.0364217917207426,0.0910132371622487,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-52_11_T-1,0.0759636121644666,1.0,0.1048321507648881,0.0759636121644666,0.1381174456018485,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_12_T-1,0.590127071454883,1.0,0.0384481453336933,0.590127071454883,0.1280569975835435,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_13_T-1,0.4270139853723459,1.0,0.0717121471489964,0.4270139853723459,0.1278000685479602,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_14_T-1,1.0,1.0,0.0529921465496728,1.0,0.1339840096830636,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_15_T-1,0.0067395953249321,1.0,0.1451521491095724,0.0067395953249321,0.0511230259570197,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationALower-52_16_T-1,0.426369672066033,1.0,-0.013967854911364,0.426369672066033,0.1196855747105115,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_17_T-1,0.2435365834353332,1.0,-0.0643678546057759,0.2435365834353332,0.1265457245704007,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-52_18_T-1,0.5129006667674838,1.0,0.029952144,0.5129006667674838,0.1197500000000001,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_19_T-1,0.2588762310079791,1.0,0.0673921403308901,0.2588762310079791,0.1257493343691651,-1.0,-1.0,0.0,-0.0008000000001118
DEU_LocationALower-52_21_T-1,0.1611202170902825,1.0,-0.0056158488752829,0.1611202170902825,0.1212114028935605,-1.0,-1.0,0.0,0.7500000000000284
DEU_LocationALower-52_23_T-1,0.562840210074038,1.0,0.0483841442161764,0.562840210074038,0.1339827925986899,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_25_T-1,0.3820684260172313,1.0,0.0771841395461509,0.3820684260172313,0.1332514012204701,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_26_T-1,0.1666493113964638,1.0,-0.013247862306356,0.1666493113964638,0.1363530671579114,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationALower-52_4_T-1,0.1371949385576977,1.0,0.033984144,0.1371949385576977,0.0628874488627089,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_5_T-1,0.2511551919818792,1.0,0.0645121494854767,0.2511551919818792,0.1275357856592624,-1.0,-1.0,0.0,0.0
DEU_LocationALower-52_9_T-1,0.316417654002134,1.0,-0.0711358608578619,0.316417654002134,0.1236972087898763,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_10_T-1,0.6578548373307522,1.0,0.0165601417532655,0.6578548373307522,0.1497250599665635,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_14_T-1,1.0,1.0,-0.0293758609750683,0.611856261081559,-0.0631062801215287,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_16_T-1,0.0285643751888524,1.0,0.123984144326212,0.0285643751888524,0.0800529948629513,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_17_T-1,0.9184178275105046,1.0,-0.0227518524862142,0.9184178275105046,0.1031571560867895,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_19_T-1,0.0553786307795071,1.0,-0.0449278569612459,0.0553786307795071,0.0647465043513869,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_21_T-1,0.0989571208955633,1.0,0.0151201405732737,0.0989571208955633,0.1342194096609041,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-53_22_T-1,0.217865617087876,1.0,-0.0083518491673262,0.0160193078725329,0.0270632354686338,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-53_23_T-1,-0.0024751679428492,1.0,0.0537121400316399,-0.0024751679428492,0.0682814081154757,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_24_T-1,0.1446324679225369,1.0,0.0159841420685448,0.1446324679225369,0.0020308240874415,-1.0,-1.0,0.0,0.5000000000000782
DEU_LocationALower-53_26_T-1,0.3159292988327383,1.0,-0.0848158578506513,0.3159292988327383,0.1206936438685687,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_27_T-1,0.3060391065262471,1.0,0.0872641416026394,0.3060391065262471,0.1753922279588153,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_4_T-1,0.1852750434206988,1.0,0.1432801433302744,0.1852750434206988,0.1368079053454643,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationALower-53_5_T-1,0.0767267290438063,1.0,0.1247041455409615,0.0767267290438063,0.1278543513901888,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-53_6_T-1,1.0,1.0,-0.0018718625643569,1.0,0.1356700067203085,-1.0,-1.0,0.0,0.0
DEU_LocationALower-53_7_T-1,0.0902436349826383,1.0,0.1382401418402175,0.0902436349826383,0.1347473386621779,-1.0,-1.0,0.0,4.999999996257998e-05
DEU_LocationALower-54_12_T-1,0.569496572553431,1.0,-0.0581758501314264,0.569496572553431,0.1495306083946214,-1.0,-1.0,0.0,0.0
DEU_LocationALower-54_15_T-1,0.1601298140427812,1.0,0.070128148386758,0.1601298140427812,0.1224661919084269,-1.0,-1.0,0.0,-5.000000005139782e-05
DEU_LocationALower-54_16_T-1,0.2419862215839651,1.0,0.0036001449042791,0.2419862215839651,0.1212252716760719,-1.0,-1.0,0.0,-0.0004750000000441
DEU_LocationALower-54_18_T-1,0.0672163839308269,1.0,0.0339841384483043,0.0672163839308269,0.1202463879542781,-1.0,-1.0,0.0,0.0
DEU_LocationALower-54_19_T-1,0.1711249739666473,1.0,0.0059041393626373,0.1711249739666473,0.1166953398499927,-1.0,-1.0,0.0,0.0101000000000794
DEU_LocationALower-54_1_T-1,0.0285656300687227,1.0,0.049536150269233,0.0285656300687227,0.1021012905486326,-1.0,-1.0,0.0,0.0
DEU_LocationALower-54_20_T-1,0.2979153094161276,1.0,0.0218881466336251,0.2979153094161276,0.1270000000000001,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-54_21_T-1,0.1194438647204576,1.0,-0.0321118574749682,0.1194438647204576,0.119191771978588,-1.0,-1.0,0.0,0.5000000000000782
DEU_LocationALower-54_22_T-1,0.0026430257271844,1.0,-0.0459358538153937,0.0026430257271844,0.1049800204535247,-1.0,-1.0,0.0,0.0
DEU_LocationALower-54_24_T-1,0.4696622671053246,1.0,-0.0012958493041696,0.4696622671053246,0.1244711507073681,-1.0,-1.0,0.0,0.0
DEU_LocationALower-54_25_T-1,0.0335800120736174,1.0,-0.0240478498499827,0.0335800120736174,0.123632625935193,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-54_27_T-1,0.0553212696303588,1.0,-0.0610558617062939,0.0553212696303588,0.0397137757830542,-1.0,-1.0,0.0,0.2499749999998357
DEU_LocationALower-54_2_T-1,0.1854649503626652,1.0,0.0174241505791493,0.1854649503626652,0.0464687436663918,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationALower-54_4_T-1,0.063102610101115,1.0,-0.0024478564298595,0.063102610101115,0.127760234698767,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-54_5_T-1,0.5167187102422496,1.0,-0.0568798549802843,0.5167187102422496,0.1243753599232455,-1.0,-1.0,0.0,0.0
DEU_LocationALower-54_7_T-1,0.0098744941923589,1.0,0.0689761444438223,0.0098744941923589,0.0821833698813775,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-54_9_T-1,0.0172440821100019,1.0,-0.0106558621182604,0.0172440821100019,0.0885557887969336,-1.0,-1.0,0.0,0.0
DEU_LocationALower-55_10_T-1,0.124415487842949,1.0,0.0665281420537423,0.124415487842949,0.1155669792503131,-1.0,-1.0,0.0,0.2499750000000133
DEU_LocationALower-55_12_T-1,0.1194597850649712,1.0,0.107424147936076,0.1194597850649712,0.1282853357834783,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationALower-55_13_T-1,0.2731125745735957,1.0,0.0204481450152222,0.2731125745735957,0.1185376763630024,-1.0,-1.0,0.0,0.0
DEU_LocationALower-55_17_T-1,0.066318171680195,1.0,0.0357121450673982,0.066318171680195,0.1366959785075631,-1.0,-1.0,0.0,0.2502250000000039
DEU_LocationALower-55_18_T-1,0.2568407765835855,1.0,0.1389601408861539,0.2568407765835855,0.1461003139313486,-1.0,-1.0,0.0,0.0
DEU_LocationALower-55_1_T-1,0.1040599937892427,1.0,0.0784801478166208,0.1040599937892427,0.1292535975738616,-1.0,-1.0,0.0,5.000000005139782e-05
DEU_LocationALower-55_20_T-1,0.0212377590303676,1.0,0.1306081375062368,0.0212377590303676,0.0747934754690385,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationALower-55_21_T-1,0.5468805073735691,1.0,0.0228961398344242,0.5468805073735691,0.1307229711800158,-1.0,-1.0,0.0,0.0
DEU_LocationALower-55_24_T-1,0.2578978275552411,1.0,-0.020879855902335,0.2578978275552411,0.1130125439122997,-1.0,-1.0,0.0,0.2499750000000133
DEU_LocationALower-55_25_T-1,0.5849616017773281,1.0,0.0807841419841775,0.5849616017773281,0.1117525841871513,-1.0,-1.0,0.0,0.0
DEU_LocationALower-55_26_T-1,0.1336524001814849,1.0,-0.0433438499698528,0.1336524001814849,0.156,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-55_27_T-1,1.0,1.0,-0.0198718600154615,1.0,0.1161138934537508,-1.0,-1.0,0.0,0.0
DEU_LocationALower-55_3_T-1,0.0797132312103971,1.0,-0.0617758559999999,0.0797132312103971,0.147631144207534,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-55_4_T-1,0.5723808364754699,1.0,0.0421921388842106,0.5723808364754699,0.1450524033192124,-1.0,-1.0,0.0,0.0
DEU_LocationALower-55_5_T-1,0.050518030927552,1.0,0.0204481395404657,0.050518030927552,0.1056031732023748,-1.0,-1.0,0.0,-1.2500000000000178
DEU_LocationALower-55_9_T-1,0.1247451251832344,1.0,0.0165601381553558,0.1247451251832344,0.1069450299066183,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-56_10_T-1,0.216750395177237,1.0,0.0673921415110761,0.216750395177237,0.0083024878090476,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_11_T-1,0.2350412384579126,1.0,0.0110881370036162,0.2350412384579126,0.1191079960067975,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-56_12_T-1,0.2620709961224709,1.0,0.0299521497575564,0.2620709961224709,0.1312183791682453,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-56_13_T-1,0.2195934371394632,1.0,-0.0564478592867552,0.2195934371394632,0.1267417137890605,-1.0,-1.0,0.0,0.2500000000001279
DEU_LocationALower-56_15_T-1,-0.0007737033177279,1.0,0.0696961491036626,-0.0007737033177279,0.0635530553141025,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_16_T-1,0.0762878492056273,1.0,0.0031681407566213,0.0762878492056273,0.1328601525543316,-1.0,-1.0,0.0,0.2492249999999529
DEU_LocationALower-56_18_T-1,0.7520250830123648,1.0,-0.0511198621259101,0.7520250830123648,0.1229554366017721,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_22_T-1,0.2204213351408055,1.0,0.0208801377846929,0.2204213351408055,0.115745349334942,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_23_T-1,0.496646094921511,1.0,0.0610561505974404,0.496646094921511,0.123002953005532,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_3_T-1,0.0346257336538175,1.0,0.0679681473379806,0.108813585340858,0.0016445317552201,-1.0,-1.0,0.0,0.000499999999981
DEU_LocationALower-56_4_T-1,0.0317923988118021,1.0,0.1177921444793155,0.0317923988118021,0.0883020699552177,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_5_T-1,0.0130746434304093,1.0,0.0525601394587595,0.0130746434304093,0.0827801966554226,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_6_T-1,-0.0119118953827853,1.0,0.023040144,-0.0119118953827853,0.060958021712406,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-56_7_T-1,0.5292770563682062,1.0,0.1427041429701145,0.5292770563682062,0.1643227909799115,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_8_T-1,0.112996297829215,1.0,-0.0119518512341045,0.112996297829215,0.1506478717378806,-1.0,-1.0,0.0,0.0
DEU_LocationALower-56_9_T-1,0.5495437469075785,1.0,-0.0408958543041114,0.5495437469075785,0.1370346089830388,-1.0,-1.0,0.0,0.0
DEU_LocationALower-57_10_T-1,0.6058228809467302,1.0,0.044928139786763,0.6058228809467302,0.1227145947063491,-1.0,-1.0,0.0,0.0
DEU_LocationALower-57_11_T-1,0.1505689561352964,1.0,-0.0384478577760815,0.1505689561352964,0.1340228735235303,-1.0,-1.0,0.0,0.2500000000001279
DEU_LocationALower-57_13_T-1,0.1499701973169319,1.0,0.0030241369391305,0.1499701973169319,0.1208240259426578,-1.0,-1.0,0.0,0.2580749999999909
DEU_LocationALower-57_14_T-1,0.1000307498537683,1.0,0.135504144,0.1000307498537683,0.1083942852164936,-1.0,-1.0,0.0,0.0
DEU_LocationALower-57_15_T-1,0.0222150417491417,1.0,-0.024767858526795,0.0222150417491417,0.1039279742799834,-1.0,-1.0,0.0,0.5000000000000782
DEU_LocationALower-57_17_T-1,0.1627304181275267,1.0,-0.0188638496147819,0.1627304181275267,0.1067425329641295,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-57_18_T-1,0.5435307895066376,1.0,0.0267841436679748,0.5435307895066376,0.0746119557375799,-1.0,-1.0,0.0,0.0
DEU_LocationALower-57_19_T-1,0.6580442213397916,1.0,0.00633613942033,0.0931680619270072,0.0795165235899194,-1.0,-1.0,0.0,0.2488500000000115
DEU_LocationALower-57_1_T-1,0.3143431176929313,1.0,-0.025487856,0.3143431176929313,0.11475,-1.0,-1.0,0.0,-0.0026499999998819
DEU_LocationALower-57_20_T-1,0.1600430584147844,1.0,-0.0002878560431856,0.1600430584147844,0.1177375789569367,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-57_21_T-1,0.3197115900590366,1.0,-0.036719860776008,0.3197115900590366,0.1386466958581042,-1.0,-1.0,0.0,-2.500000011451675e-05
DEU_LocationALower-57_22_T-1,0.2064118688593787,1.0,-0.0338398540668146,0.2064118688593787,0.1236657039085464,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-57_23_T-1,0.047122497709427,1.0,0.0411841486178697,0.047122497709427,0.1147104629070892,-1.0,-1.0,0.0,0.0
DEU_LocationALower-57_24_T-1,0.0099584225293063,1.0,-0.0660958560340262,0.0099584225293063,0.0803971009330364,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-57_25_T-1,0.6727356866038724,1.0,-0.0325438508567248,0.6727356866038724,0.1382730355499095,-1.0,-1.0,0.0,0.0
DEU_LocationALower-57_4_T-1,0.1784037417907144,1.0,-0.0050398559999999,0.1784037417907144,0.12025,-1.0,-1.0,0.0,0.7499999999999396
DEU_LocationALower-57_6_T-1,0.0254633760171783,1.0,0.0048961474378971,0.0254633760171783,0.1094019291854127,-1.0,-1.0,0.0,0.2713999999999217
DEU_LocationALower-57_7_T-1,0.784339128631222,1.0,-0.0529918509457985,0.784339128631222,0.1389640496120201,-1.0,-1.0,0.0,0.0
DEU_LocationALower-57_8_T-1,0.2303568763836963,1.0,-0.0218878516624561,0.2303568763836963,0.1237387570492853,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationALower-57_9_T-1,-0.0025680896612391,1.0,0.0014401482967621,-0.0025680896612391,0.0886143900357969,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-11_10_T-1,0.2521863212462468,1.0,0.178560136803298,0.2521863212462468,0.0826229304440108,-1.0,-1.0,0.0,0.2404249999999663
DEU_LocationAUpper-11_11_T-1,0.0730463078770585,1.0,0.1535041459998902,0.0730463078770585,0.1248281500726959,-1.0,-1.0,0.0,-4.999999996257998e-05
DEU_LocationAUpper-11_12_T-1,0.4843719943599022,1.0,-0.0215998578912788,0.4843719943599022,0.0744025911163835,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-11_14_T-1,0.0491969974264358,1.0,0.1428481464970055,0.0491969974264358,0.0930091390975646,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-11_16_T-1,0.081502972544867,1.0,0.1857601462787797,0.081502972544867,0.1030700286586025,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-11_1_T-1,0.0952142452059271,1.0,-0.0129598559999999,0.0952142452059271,0.1358115996049128,-1.0,-1.0,0.0,0.0006749999998945
DEU_LocationAUpper-11_2_T-1,0.0620104887675973,1.0,0.1068481422174007,0.0620104887675973,0.1057639387313389,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-11_3_T-1,0.1029113282896204,1.0,0.1118881414760387,0.1029113282896204,0.0363282663658906,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-11_4_T-1,0.1158015950049425,1.0,0.1127521442816733,0.1158015950049425,0.1194069312579134,-1.0,-1.0,0.0,-0.4999749999999636
DEU_LocationAUpper-11_6_T-1,0.1176518655110556,1.0,0.0413281496008031,0.1176518655110556,0.107037923708069,-1.0,-1.0,0.0,5.000000005139782e-05
DEU_LocationAUpper-11_7_T-1,0.1236565421729254,1.0,0.0878401401496185,0.1236565421729254,0.126482271699547,-1.0,-1.0,0.0,-0.2508999999999872
DEU_LocationAUpper-11_9_T-1,0.0772708886364984,1.0,0.0666721393888347,0.0772708886364984,0.1335000008794993,-1.0,-1.0,0.0,-0.7500000000000284
DEU_LocationAUpper-12_12_T-1,0.0695555319049686,1.0,0.3045601455117495,0.0871034374449567,0.0107148309346778,-1.0,-1.0,0.0,0.4999999999999893
DEU_LocationAUpper-12_13_T-1,0.1318972616027994,1.0,0.2134081396919464,0.1318972616027994,0.1110208785291107,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationAUpper-12_14_T-1,1.0,1.0,0.1621441475751217,1.0,0.106804620125082,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-12_16_T-1,0.2518514350146353,1.0,0.152352144,0.2518514350146353,0.1277500001557976,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-12_17_T-1,0.2569816397302135,1.0,0.1576801498868656,0.1509083676547097,0.0071010023043849,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationAUpper-12_19_T-1,0.0933900124202384,1.0,0.1519201507851825,0.0933900124202384,0.1043255344794175,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationAUpper-12_1_T-1,0.1371863321428567,1.0,0.184896144,0.1371863321428567,0.1207499999999999,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-12_20_T-1,0.0319156099740773,1.0,0.0930241503827156,0.0319156099740773,0.0912947107035289,-1.0,-1.0,0.0,0.000399999999967
DEU_LocationAUpper-12_21_T-1,0.8202421403119111,1.0,0.0325441401337648,0.3188967725817883,0.0045927898577216,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-12_22_T-1,-0.0037699154763172,1.0,0.0434881415949554,-0.0037699154763172,0.0970454277524856,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-12_5_T-1,0.1294024015432874,1.0,0.181296148185355,0.1294024015432874,0.1281472960916082,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-12_6_T-1,0.0396582145361708,1.0,0.2046241373119468,0.0396582145361708,0.0807865851221797,-1.0,-1.0,0.0,-0.4999999999999893
DEU_LocationAUpper-12_7_T-1,0.0396637822410322,1.0,0.2329921423604339,0.0396637822410322,0.0790083132069933,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationAUpper-12_8_T-1,0.2292486367719577,1.0,0.2293921504507103,0.2292486367719577,0.1291598195701976,-1.0,-1.0,0.0,-0.4999999999999893
DEU_LocationAUpper-13_10_T-1,0.5190094795168733,1.0,-0.0083518579712158,0.5190094795168733,0.1208060657807484,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-13_11_T-1,0.1444939326863861,1.0,0.0296641492190011,0.1444939326863861,0.0088768195976722,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-13_12_T-1,0.705309141882679,1.0,0.0031681445712966,0.12770830092474,0.0195195538261137,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-13_13_T-1,0.0756534454112185,1.0,0.1730881489932822,0.0756534454112185,0.1281975808229098,-1.0,-1.0,0.0,0.0
